uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"5518017a-4b9b-485d-abb6-0b6542a39799","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.03688","1","ok","small tree","Live, disease damaged",1.4,130,"noChange",2.6,,,,1.7,1.6,"Full shade",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","ce233764-5ba8-4e4d-87f8-8f7770ca33f8",
"c764530f-d93a-4248-bed3-3bb759ec0243","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03927","1","ok","single bole tree","Live",25.8,120,"noChange",19.6,,,,5.9,5.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","5fdc223f-4b9d-4f96-bd2e-9510ba05f5c2",
"d71bba2a-bcd0-4130-ae0c-44515307c016","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","33_25_4","NEON.PLA.D01.BART.03906","1","ok","small tree","Live, physically damaged",1.5,190,"damage",1.1,,,,2.8,1.8,"Mostly shaded",,,,,,,,,,,,,,"Crushed underneath fallen BEPAP 03909","0000-0003-2369-8379","0009-0009-3680-4899","e5ee4bec-8594-405d-a1d5-011049f27bf6",
"c01f474d-a90b-4079-b234-61fc82583bfc","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","33_25_4","NEON.PLA.D01.BART.03910","1","ok","small tree","Standing dead",2.3,130,"noChange",2.2,,,,1.3,1.2,"Full shade",,,,,,,,,,,,,,"Unknown cause of death","0000-0003-2369-8379","0009-0009-3680-4899","80f6374e-9e2f-4b46-b709-2b967ca1e2cd",
"612c7b4f-c27c-4044-a91e-f78f2a16b56c","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03665A","2","ok","multi-bole tree","Live",27.9,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","81c8747d-b1b1-4d3a-b758-2c107a0aa1bc",
"f915f32e-4790-4470-886b-ff12cb7874a4","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03678","1","ok","single bole tree","Live, disease damaged",19.1,130,"noChange",13.1,,,,12.5,10.4,"Partially shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","786ffb46-78bf-4b45-b08e-0fbcf7b83d8f",
"c2df6352-35be-4783-8847-e0365d66cf11","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","33_25_4","NEON.PLA.D01.BART.04625","1","ok","sapling","Live, physically damaged",,,"noChange",0.8,,,,,,"Full shade",,2.0,10,,,,,,,,,,,"Crushed","0000-0003-2369-8379","0009-0009-3680-4899","c571a231-1d8c-471d-8e93-d566de5e6d48",
"25c1387a-c65b-486d-b956-c1fdf1ffb70e","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03934","1","ok","single bole tree","Live",16.7,130,"noChange",9.6,,,,7.0,6.2,"Full shade",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","6b44dedb-9d2f-40c7-847f-bae8a2fc393b",
"a04f5eac-f266-4e86-b12b-13f4800a3afc","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03907","1","ok","single bole tree","Live",18.3,130,"noChange",13.3,,,,2.8,2.0,"Partially shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","20f03491-2742-483c-a1a0-f93ad7d3818d",
"178307a0-c61d-42ea-a0ba-45c34af64772","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03976","1","ok","single bole tree","Live",28.1,130,"noChange",21.6,,,,7.7,5.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","75d86ec9-d090-4f33-8dd2-e073efb67970",
"eec88b6f-d0da-4c6d-b379-085313435364","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.03689","1","ok","small tree","Live, disease damaged",1.5,130,"noChange",2.5,,,,1.9,1.6,"Full shade",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","b77b1e9e-5681-411f-87af-4724222e8462",
"edadaa5b-bc91-4e9b-a706-3774636ae73e","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","33_25_4","NEON.PLA.D01.BART.03905","1","ok","small tree","Live, disease damaged",1.5,130,"noChange",1.5,,,,1.6,1.5,"Full shade",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","1e6c9107-286c-4d7f-9616-b551391d5e99",
"561d3cba-6e7c-4327-b272-9c62a9d3ed8b","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03681","1","ok","single bole tree","Live",29.7,130,"noChange",20.9,,,,8.3,7.9,"Full sun",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","22506a23-5c20-450b-bb7f-0bb65714bb0b",
"199194df-05ea-4107-91bb-9a5b11e70012","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.04628","1","ok","sapling","Live, disease damaged",,,"noChange",1.3,,,,,,"Full shade",,1.7,10,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","fcb9fc37-7dff-4b38-b5d8-1a4a8b82b6da",
"703c4935-787d-4d38-8b16-79aeb6edddfb","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03693","1","ok","single bole tree","Live, disease damaged",19.3,130,"noChange",19.3,,,,5.4,3.6,"Partially shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","cde0b4c1-ab25-45ac-9bd4-46ec49777087",
"2524c946-e606-4c97-91ba-66ee93745dcc","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03937","1","ok","single bole tree","Live",16.2,130,"noChange",9.9,,,,6.7,5.6,"Full shade",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","72d5323c-5723-44eb-a537-db2747a73b90",
"55e5d385-d7b4-4fc0-bade-93fc94261a45","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.04634","1","ok","single bole tree","Live",25.0,130,"noChange",13.0,,,,7.3,4.6,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","476d8db2-332e-45a2-99ff-da329a35d79b",
"745d91f9-09ef-41f3-b7d4-2371b59b8115","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03680","1","ok","single bole tree","Live",23.6,130,"noChange",12.5,,,,7.6,6.0,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","a4d22989-0fd5-4481-a71b-5bcfbf47425d",
"fdc1a323-fde1-4a0d-a7b5-bdfc6cb83b4d","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03932","1","ok","single bole tree","Live",33.8,130,"noChange",17.3,,,,8.0,6.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","f3e3c37c-2e7f-458f-9017-95178b7be31c",
"89250981-8f10-4049-9afa-b8b3434b5b8e","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03933","1","ok","single bole tree","Live",36.4,130,"noChange",19.2,,,,8.3,4.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","16a90a48-8659-420e-90e2-830a1b337f85",
"f5cff114-91da-4773-9dd3-cf1f9999a695","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","48_25_3","NEON.PLA.D01.BART.03961","1","ok","small tree","Live, disease damaged",1.8,130,"noChange",2.1,,,,2.1,1.4,"Full shade",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","9f9e66cd-9dc8-4e5f-a463-0d11c40de756",
"ff5b665d-c59f-4842-974e-90ccb985ad40","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03940","1","ok","single bole tree","Live",31.2,130,"noChange",21.8,,,,7.4,7.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","3ed182b4-9e72-4804-b729-2b3f2a631738",
"e595e4f3-9317-44e7-a3f0-e09dc0b069ab","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03698","1","ok","single bole tree","Live, disease damaged",31.7,130,"noChange",19.2,,,,9.6,8.7,"Partially shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","aedf7e79-e58e-4027-a817-39763463a617",
"824f87d4-23d2-42d9-a234-53cf1a320544","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03925","1","ok","single bole tree","Live",19.9,130,"noChange",11.7,,,,9.2,5.8,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","f27d3b17-da26-49d3-a7ff-c99d07a20226",
"4f008606-b5fa-49b8-b7fd-84cd56dcf788","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03660","1","ok","single bole tree","Live",12.6,130,"noChange",9.3,,,,4.7,3.2,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","a10b95e7-d52e-4ff2-98f9-1d88c5ce0505",
"73f59628-a993-4f50-8db2-a50f31bbb50f","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03955","1","ok","single bole tree","Live, physically damaged",18.0,160,"noChange",13.5,,,,10.5,9.2,"Mostly shaded",,,,,,,,,,,,,,"Beech bark disease. Bole bent from probably being crushed years ago","0000-0003-2369-8379","0009-0009-3680-4899","b5fb34cd-df52-4e70-8dc0-b3b155b42e44",
"a125f1de-b271-4fd0-846b-a7c8fc069aa5","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.04761","1","ok","small tree","Live, physically damaged",1.6,130,"noChange",1.6,,,,1.8,1.5,"Full shade",,,,,,,,,,,,,,"Physical; Crushed also beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","343cbd71-6530-4e63-91e3-8af35646c67a",
"6bfca4f6-53d2-4d11-a50d-8ad8fd2e02f7","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.04760","1","ok","sapling","Live, disease damaged",,,"deformityGrowth",1.4,,,,,,"Full shade",,1.3,17,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","99390494-adc3-47c1-a4bb-09cb4348c1e4",
"45356bc1-37cc-45ba-9850-cf1d71b68ac6","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03684","1","ok","single bole tree","Live, disease damaged",25.4,130,"noChange",20.0,,,,9.2,8.6,"Mostly shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","680fc3a0-12f3-4ba4-82e7-a1cae879d8e3",
"fc22f9db-7622-4d67-af4d-6c5c6647ece4","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03675","1","ok","single bole tree","Live",17.5,130,"noChange",15.0,,,,5.7,4.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","9d170a18-9524-402f-a792-6f52902d23b5",
"9b9a8911-7239-47e7-84c9-58c428dc7ab9","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.03691","1","ok","small tree","Live, disease damaged",1.4,130,"noChange",1.7,,,,2.2,1.8,"Full shade",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","0c699500-d147-4fd3-afc3-2c6450ea3853",
"ee582169-dfe9-47bc-9d68-083c43f303c9","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03923","1","ok","single bole tree","Live",12.8,130,"noChange",9.5,,,,5.9,3.9,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","b9c38c12-13f8-48c0-bc73-76c5923dfb5e",
"2690ee69-bb68-4790-af49-9214079db57e","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03919","1","ok","single bole tree","Dead, broken bole",18.7,130,"noChange",2.7,,2.7,16.0,,,"Mostly shaded",,,,,,,,,,,,,,"Unknown cause of break/death","0000-0003-2369-8379","0009-0009-3680-4899","adbefa69-3713-42af-9a90-3730d7aa8c5b",
"f78b3c01-fbdd-4262-b9ad-f569bbeb3379","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03926","1","ok","single bole tree","Dead, broken bole",21.3,130,"noChange",4.0,,4.0,17.0,,,"Full shade",,,,,,,,,,,,,,"Death and break possibly caused by beech bark disease.","0000-0003-2369-8379","0009-0009-3680-4899","2968f81c-cce8-4abc-ba91-d6a2329b2926",
"2c32fd7e-85a5-4907-a90e-bcf7196f8819","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03971","1","ok","single bole tree","Live",24.9,130,"noChange",20.6,,,,5.5,4.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","33dbc156-19a5-43ee-8765-57e9af23a13a",
"e10f82ca-0c3b-44db-bf09-a213538586dc","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03670","1","ok","single bole tree","Live",41.1,130,"noChange",21.5,,,,11.4,9.8,"Full sun",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","513cd4fc-39a5-49f1-a1fc-1ab5ce4112e5",
"059e5394-800e-4d44-8658-0ea22b8393de","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","33_25_4","NEON.PLA.D01.BART.03911","1","ok","small tree","Live, disease damaged",1.0,130,"noChange",2.2,,,,1.9,1.4,"Full shade",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","120d2be4-bd34-4b51-a8b0-3f6f6580e83c",
"e80f001e-eb7a-4e3c-a256-52591e2269b0","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.03687","1","ok","sapling","Live, disease damaged",,,"noChange",0.6,,,,,,"Full shade",,2.2,10,,,,,,,,,,,"Beech bark disease; physical damage from many years ago making lower bole thicker","0000-0003-2369-8379","0009-0009-3680-4899","68a6a142-9a23-4c74-a2c0-d60dad5691b0",
"193ca133-8ffb-4260-ad07-d6fe5edea191","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","33_25_4","NEON.PLA.D01.BART.03908","1","ok","small tree","Live, disease damaged",6.0,130,"noChange",5.9,,,,3.9,3.8,"Mostly shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","e5b251f1-95d7-4feb-8b70-7c8b7c401be8",
"4722c2f5-60d9-43ef-a6e5-830153e98ebc","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03935","1","ok","single bole tree","Live",18.2,130,"noChange",16.0,,,,5.7,5.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","ade82e4c-c685-4f9c-b7d2-d59a70a4c7fd",
"63079617-f0e5-4c63-b69f-695d6cce80ad","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03954","1","ok","single bole tree","Live, disease damaged",29.3,130,"noChange",18.3,,,,8.2,7.9,"Partially shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","9836607a-1713-4340-9172-d15d2182851f",
"d57dbaca-59eb-495e-8f42-ea698a818516","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","33_25_4","NEON.PLA.D01.BART.03913","1","ok","sapling","Live, disease damaged",,,"noChange",0.9,,,,,,"Full shade",,2.3,10,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","0978ac1a-ed88-4722-a679-a77c1623a850",
"b293e7ee-addf-4d9c-b636-2402498dabdd","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","24_25_2","NEON.PLA.D01.BART.08069","1","ok","sapling","Live, disease damaged",,,"noChange",1.2,,,,,,"Full shade",,1.0,10,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","fcb66b3c-b984-4c31-b425-bdd12cdca6ab",
"70a30953-b559-4b43-af3c-79e0a66c7b0a","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03682","1","ok","single bole tree","Live",25.3,130,"noChange",18.5,,,,7.6,6.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","ed1c025f-1a08-48b6-8b59-9b17cb4734ea",
"24caff7d-241a-40d6-b315-18551e6360c3","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","23_400","NEON.PLA.D01.BART.03676","1","ok","single bole tree","Live, disease damaged",13.7,130,"noChange",13.6,,,,7.2,6.7,"Mostly shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","5b5ebe22-88de-4ee5-911d-d6f83c58868f",
"0cccf5dd-4204-4d6a-a0f5-b363a7fa4114","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03945","1","ok","multi-bole tree","Live",23.4,130,"noChange",19.0,,,,8.0,5.9,"Full sun",,,,,,,,,,,,,,,"0000-0003-2369-8379","0009-0009-3680-4899","811668bc-4a31-4369-94ea-17158347c6b4",
"bb26063c-a42e-4f2c-b2e0-2ea4c5ae81d6","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_25_1","NEON.PLA.D01.BART.03962","1","ok","small tree","Live, disease damaged",1.7,130,"noChange",3.0,,,,2.0,2.0,"Full shade",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","1a0ccfd1-9969-4421-a394-95287f8ac14a",
"13eff679-ecbf-4030-a8b0-48100174871a","BART_073.basePlot.vst","2023-10-18","vst_BART_2023","D01","BART","BART_073","39_400","NEON.PLA.D01.BART.03949","1","ok","single bole tree","Live, disease damaged",15.4,130,"noChange",16.0,,,,6.5,6.2,"Mostly shaded",,,,,,,,,,,,,,"Beech bark disease","0000-0003-2369-8379","0009-0009-3680-4899","017046f8-f301-44f5-b5cb-0fc5615af1f3",
