uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"469ebcbd-3061-401e-adfe-560bf5298234","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.03247",,"ok","small tree","Standing dead",1.8,130,,4.8,,,,,,,,,,,,,,,,,,,,"Unknown cause of death.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"28ca0fb4-943d-4c50-a556-93752d435f2c","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.04750",,"ok","sapling","Standing dead",,,,1.4,,,,,,,,2.0,10,,,,,,,,,,,"Unknown cause of death.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"4f35325a-2beb-4007-9822-6bbe988182f5","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.04681",,"ok","sapling","Live",,,,0.5,,,,,,,,1.1,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"d68cad20-7af4-4c80-972b-a2b8e2deb379","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04035",,"ok","sapling","Live",,,,1.0,,,,,,,,2.2,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"5285c7e9-ecce-4dc4-a75a-f04458a1432a","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_400","NEON.PLA.D01.BART.04685",,,,"Downed",,,,,,,,,,,,,,,,,,,,,,,,"Tag removed. Too small for CDW.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"926c67e0-7e27-4d0f-98dc-135f6d73a470","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","33_100","NEON.PLA.D01.BART.04695",,,"sapling","Downed",,,,,,,,,,,,,,,,,,,,,,,,"Tag removed. Too small for CDW.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"d76e62b9-132b-4c99-b3a1-de6085a94ee6","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04673",,"ok","sapling","Live",,,,0.4,,,,,,,,1.3,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"400224c5-7106-4674-8dc8-2e2efccdf7a8","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03151",,"ok","small tree","Live",4.5,130,,4.2,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"98a733de-9a5c-4ec1-9687-f4a0f7b262b9","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03019",,"ok","sapling","Live",,,,0.7,,,,,,,,1.8,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"191a160a-bc4c-476d-a3c9-992bf51cb214","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.04497",,"ok","single bole tree","Live, physically damaged",46.1,130,,20.8,,,,,,,,,,,,,,,,,,,,"Large dead branch; damage to crown.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"1e2035a5-273d-462b-bb5f-f37d9012f617","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03148",,"ok","small tree","Live, disease damaged",6.7,130,,8.1,,,,,,,,,,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"c1246efd-59b3-4241-b0a4-b7bd19f32548","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03133",,"ok","sapling","Live, disease damaged",,,,1.7,,,,,,,,1.5,10,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"5f2b631f-d39c-4230-be94-d3b498cb9966","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04038",,"ok","small tree","Live, disease damaged",1.0,130,,2.1,,,,,,,,,,,,,,,,,,,,"Beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"6cd7c3e3-bc54-4070-b85f-088f83d39390","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03135",,"ok","sapling","Live",,,,0.5,,,,,,,,1.0,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"9dfedf8e-05ab-406d-99d8-6d14f7c21534","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03130",,"ok","sapling","Live, disease damaged",,,,1.1,,,,,,,,1.2,10,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"b2dec73a-a73b-45d4-85e0-a77dd4394ba0","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.04686",,"ok","sapling","Live",,,,0.5,,,,,,,,1.0,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"cacd4aa2-881d-4d9e-b7b1-a20c7cd7d037","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04028",,"ok","small tree","Live, disease damaged",2.9,130,,5.0,,,,,,,,,,,,,,,,,,,,"Beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"76c10a22-5d3e-4330-a853-c8ea722e2867","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.03233",,"ok","single bole tree","Live",26.1,130,,18.4,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"ea8ca596-cf4b-4e6c-9d2b-8ceaca54531f","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03140",,"ok","small tree","Live, disease damaged",1.5,130,,2.8,,,,,,,,,,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"c53c3b26-b077-4855-a846-4847151e41cb","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.04688",,"ok","sapling","Dead, broken bole",,,,1.0,,1.0,0.6,,,,,1.2,10,,,,,,,,,,,"Unknown cause of death and break.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"3758ea93-7de2-4b5c-90b0-ac199ace984f","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.03228",,"ok","single bole tree","Live",33.8,130,,18.9,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"acb05569-076c-4f98-8e21-4bc1dc287162","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03011",,"ok","sapling","Live",,,,0.6,,,,,,,,1.1,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"d58ae30c-ed1f-4534-a9ef-61c8760136bd","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.04698",,"ok","sapling","Standing dead",,,,1.1,,,,,,,,3.0,10,,,,,,,,,,,"Unknown cause of death.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"620cfe25-617a-4129-a0f6-93ea0a3ce6c9","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03165",,"ok","small tree","Live",1.2,130,,1.5,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"4076fe83-a469-478b-b1b7-0914297362cf","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.03253",,"ok","small tree","Live",7.9,130,,10.1,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"2d682544-92aa-4df0-91b0-0e30172ebd84","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.03295",,"ok","small tree","Standing dead",3.5,130,,3.3,,,,,,,,,,,,,,,,,,,,"Unknown cause of death.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"16cc471d-a600-4461-8d4e-673045d8b262","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03128",,"ok","sapling","Live, disease damaged",,,,0.7,,,,,,,,1.2,10,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"591730c8-a040-45b6-b3a8-434a36e412ff","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03136",,"ok","sapling","Live",,,,0.8,,,,,,,,1.5,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"6b2b33da-884b-4fd3-a9a6-c7fbb85f6828","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_400","NEON.PLA.D01.BART.03155",,"ok","single bole tree","Standing dead",11.1,130,,11.5,,,,,,,,,,,,,,,,,,,,"Unknown cause of death. Possibly beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"80146920-6689-44b6-bf65-ec282fe2dc7b","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_400","NEON.PLA.D01.BART.03298A",,"ok","multi-bole tree","Live",16.9,130,,,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"f00668bf-c221-4551-b49b-afa531820d51","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_400","NEON.PLA.D01.BART.03267",,"ok","single bole tree","Live, physically damaged",17.6,130,,19.9,,,,,,,,,,,,,,,,,,,,"Some scarring on the base of the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"9d9ecdde-bcff-46a1-be8e-f01e029e2cff","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","33_100","NEON.PLA.D01.BART.04689",,"ok","small shrub","Live",,,,1.0,0.4,,,1.6,1.4,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"ce5ef3c1-ce1c-406c-b570-4f63bca2fbd1","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","33_100","NEON.PLA.D01.BART.03289",,"ok","small tree","Standing dead",4.0,130,,3.1,,,,,,,,,,,,,,,,,,,,"Unknown cause of death.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"28b66901-55e7-45b6-8c7c-88afe56fc193","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_400","NEON.PLA.D01.BART.03300",,"ok","single bole tree","Live",33.3,130,,18.0,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"e5f876dd-f34e-42fb-b0b3-41b06d7ed490","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03015",,"ok","sapling","Live",,,,0.7,,,,,,,,1.2,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"41a44529-9524-45c1-be5c-862eb7fbeb1a","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","33_100","NEON.PLA.D01.BART.04692",,"ok","sapling","Live, disease damaged",,,,1.0,,,,,,,,1.1,10,,,,,,,,,,,"Beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"0c85cb06-0858-467a-abac-bdf573d85922","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.03246",,"ok","small tree","Live, disease damaged",2.6,130,,3.2,,,,,,,,,,,,,,,,,,,,"Beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"a908a88d-bf4a-42ad-a258-c1f96bbebe10","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.04687",,"ok","sapling","Live, physically damaged",,,,0.5,,,,,,,,1.5,10,,,,,,,,,,,"Top of crown is dead. Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"e4d19ab1-e98f-492f-82cf-d8c199679786","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","33_100","NEON.PLA.D01.BART.03255",,"ok","small tree","Live",6.3,130,,4.3,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"d3ae03dd-d82e-48ed-ad0d-d29e93f35d81","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04015",,"ok","sapling","Live",,,,0.5,,,,,,,,1.3,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"d55ede30-b9c3-4ad9-be50-e7f1e71b8d66","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.03224",,"ok","single bole tree","Live, disease damaged",13.9,130,,14.9,,,,,,,,,,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"7f66b130-17f2-4998-8c96-47871d26396d","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_400","NEON.PLA.D01.BART.03268",,"ok","multi-bole tree","Live",28.1,130,,19.8,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"3d9fea85-dfb3-47cc-a960-5ce4529e72ff","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04002",,"ok","small tree","Live, disease damaged",1.1,130,,2.9,,,,,,,,,,,,,,,,,,,,"Beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"e24992bd-1a52-4184-9f92-990147305152","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03007",,"ok","sapling","Live",,,,1.4,,,,,,,,2.3,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"8028dce9-ddd1-4048-baee-fa6d0e100570","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04025",,"ok","sapling","Live",,,,0.7,,,,,,,,1.1,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"09c78ced-f07d-4b5e-8582-3ed343e25311","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.03230",,"ok","single bole tree","Live, disease damaged",27.0,130,,17.6,,,,,,,,,,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"55399bbd-a59c-4c2c-a5e0-47762773bc61","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.03227",,"ok","single bole tree","Live",10.0,130,,12.0,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"bae1cae4-3d5f-44dd-803a-601e0af0ab4a","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03154",,,"sapling","Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"Not measured in 2016 or 2017.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"545cdfdf-47d2-4ef1-8483-ab9917172abc","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04034",,"ok","sapling","Live, disease damaged",,,,0.9,,,,,,,,1.1,10,,,,,,,,,,,"Beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"3fdb5c3f-35fc-4c66-9c90-e997ee770e57","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.03245",,"ok","sapling","Live",,,,1.3,,,,,,,,2.3,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"c914d876-9beb-4cab-a8e6-c43b57cf402c","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04036",,"ok","sapling","Live",,,,0.5,,,,,,,,1.0,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"a9a10eed-6007-4391-ae46-95e4360d93a1","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","33_100","NEON.PLA.D01.BART.03257",,"ok","small tree","Live, disease damaged",3.7,130,,6.7,,,,,,,,,,,,,,,,,,,,"Beech bark disease.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"b2b2a946-2f35-47ca-8d78-a1a3fa5c41e5","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.03240",,"ok","single bole tree","Live",10.2,130,,10.3,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"e1e813ea-1924-4f95-ad39-fcbb6ba10a75","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03134",,"ok","sapling","Live",,,,0.6,,,,,,,,1.0,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"e4f2231a-2ceb-4ea9-a160-8be37c28f38c","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03018",,"ok","sapling","No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Bole dead and broken below 30 cm.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"1ab46f08-e611-49ae-ad5b-6e7f90c33b5b","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.04683",,"ok","small tree","Live, disease damaged",2.0,130,,3.1,,,,,,,,,,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"67fde14c-effe-4815-a64e-b6f716487aee","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.04496",,"ok","multi-bole tree","Live",32.4,130,,14.1,,,,,,,,,,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"ecde7a11-b876-48c3-8e5b-1aa0187f008d","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.03013",,"ok","sapling","Live",,,,0.8,,,,,,,,1.1,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"6ecc688c-302c-44cc-90bc-21fd4737ca51","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04013",,"ok","sapling","Live",,,,0.4,,,,,,,,1.0,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"be4298dc-a8e6-4ea9-a229-270f85352a4e","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03123",,"ok","sapling","Live",,,,0.6,,,,,,,,1.2,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"5a008c5c-4721-4a7b-af36-ae74036d2344","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.04697",,"ok","sapling","Standing dead",,,,0.6,,,,,,,,1.2,10,,,,,,,,,,,"Unknown cause of death.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"4b9e647f-9e55-40f9-97f9-0fef052a8dd9","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03273",,"ok","small tree","Live, disease damaged",1.7,130,,3.0,,,,,,,,,,,,,,,,,,,,"Has beech bark disease on the bole.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"6ff69823-bee0-487c-8c75-e59202b4bb12","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03146",,"ok","small tree","Live, physically damaged",1.0,130,,2.0,,,,,,,,,,,,,,,,,,,,"Has beech bark disease on the bole. Has a dead crown and top.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"e2ba0621-4569-4b9c-8f4c-32687cf094ba","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","51_100","NEON.PLA.D01.BART.03117",,"ok","sapling","Live",,,,0.8,,,,,,,,1.5,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"252e4005-ea3c-4a5a-a633-10db699c1422","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","23_400","NEON.PLA.D01.BART.03251",,,"single bole tree","Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"Not measured in 2016 or 2017.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"dd11f92c-00b8-4147-ac10-0a0bc267a800","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","24_100","NEON.PLA.D01.BART.03361",,"ok","small tree","Standing dead",5.4,130,,3.8,,,,,,,,,,,,,,,,,,,,"Unknown cause of death.","jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
"1f79045d-9ef4-42e3-95ec-cc30bb39cdbb","BART_075.basePlot.vst","2017-09-06","vst_BART_2017","D01","BART","BART_075","41_100","NEON.PLA.D01.BART.04022",,"ok","sapling","Live",,,,,,,,,,,,1.2,10,,,,,,,,,,,,"jbreault@field-ops.org","ramundson@field-ops.org",,"legacyData"
