uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"266ee06e-5f20-4c09-a5db-24bd1943b3ef","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013",,,,,"NEON.PLA.D05.UNDE.01254",,,,,"NEON.DOC.000987vE",,"OSVI","Ostrya virginiana (Mill.) K. Koch","Ostrya","Betulaceae","species",,,,,,,,
"ad60f213-6127-4e5b-a96f-e48dc1f3f13d","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","49",4.9,102.0,,"NEON.PLA.D05.UNDE.01202",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,"AB","jpyatt@neoninc.org","jhudson@neoninc.org",
"d118217d-4819-4da9-8f08-41cb89b83643","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","49",8.0,160.1,,"NEON.PLA.D05.UNDE.01205",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,"jpyatt@neoninc.org","jhudson@neoninc.org",
"9bd7c20d-1c17-48dc-b686-46f0ac43916e","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","41",6.0,103.8,,"NEON.PLA.D05.UNDE.01228",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,,,
"314673d2-52d3-421a-8895-f1d2902b208e","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","49",1.2,140.0,,"NEON.PLA.D05.UNDE.01300",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,"jpyatt@neoninc.org","jhudson@neoninc.org",
"78edb262-9f90-4ce7-8de4-c81a3f270b9d","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013",,,,,"NEON.PLA.D05.UNDE.01250",,,,,"NEON.DOC.000987vE",,"DIPA9","Dirca palustris L.","Dirca","Thymelaeaceae","species",,,,,,,,
"6fe7e948-d67a-4146-aeea-5ec1e3334265","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","33",16.7,309.1,,"NEON.PLA.D05.UNDE.01261",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,,,
"eaf8548b-55ff-41fd-bdb6-73e513ca25a0","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","41",6.3,95.2,,"NEON.PLA.D05.UNDE.01227",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,,,
"16837a3c-d471-4390-aca3-acdcaaa09d31","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013",,,,,"NEON.PLA.D05.UNDE.01248",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,,,
"6ecbd51d-5d45-4fb7-bc04-13a85afdbe00","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","49",7.9,177.4,,"NEON.PLA.D05.UNDE.01207",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,"jpyatt@neoninc.org","jhudson@neoninc.org",
"7976639a-77fb-4675-a42d-a35b79aeea2a","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","41",5.8,153.6,,"NEON.PLA.D05.UNDE.01231",,,,,"NEON.DOC.000987vE",,"2PLANT","Unknown plant",,,"kingdom",,,,,"DEAD",,,
"faa463e8-7789-4326-a196-e226e75bbf8a","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","41",12.4,51.8,,"NEON.PLA.D05.UNDE.01225",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,,,
"c5a6c621-4749-4870-aa5c-0f2144a2eece","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013","41",12.4,45.5,,"NEON.PLA.D05.UNDE.01226",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,,,
"93d45251-b3aa-4b9b-a3ea-b84122e82711","UNDE_013.basePlot.vst","2014-07-23","vst_UNDE_2014","D05","UNDE","UNDE_013",,,,,"NEON.PLA.D05.UNDE.01241",,,,,"NEON.DOC.000987vE",,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",,,,,,,,
"23628799-43cb-4f7b-9bee-200c21754a7f","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","41",6.1,273.5,,"NEON.PLA.D05.UNDE.01361",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"cce8d6e4-5c87-432d-b860-d1435f84c455","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.01004",,,,,"NEON.DOC.000987vE",,"PIGL","Picea glauca (Moench) Voss","Picea","Pinaceae","species",,,,,,,,
"309ac8d3-92a2-4073-b225-e3c23756e3f2","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",7.9,230.9,,"NEON.PLA.D05.UNDE.02504",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"f3f2f25d-126b-434c-be4d-ba39a59a8037","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","41",4.6,287.6,,"NEON.PLA.D05.UNDE.01356",,,,,"NEON.DOC.000987vE",,"THOC2","Thuja occidentalis L.","Thuja","Cupressaceae","species",,,,,,,,
"1121ecf1-ca23-4fbe-ae34-c1685e2e3529","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.01393",,,,,"NEON.DOC.000987vE",,"COCO6","Corylus cornuta Marshall","Corylus","Betulaceae","species",,,,"cf. species",,,,
"00776fff-a32e-4df8-b3ed-e0b2462bc006","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","41",6.0,296.7,,"NEON.PLA.D05.UNDE.01362",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"5db7fd92-848a-427a-ac57-f6a391783cb5","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",6.3,266.7,,"NEON.PLA.D05.UNDE.02512",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"586709ba-e17f-4050-98d4-83448d3de210","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",4.5,245.9,,"NEON.PLA.D05.UNDE.02506",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"c9abfd33-df0a-48e9-905d-2b7a00f81ff9","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.02531",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,"cf. genus","Dead",,,
"9095a436-f220-457e-8b99-5c933e710236","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",2.0,206.2,,"NEON.PLA.D05.UNDE.02528",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"095eeac0-2242-4652-894c-264787bd2d40","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","41",7.0,214.2,,"NEON.PLA.D05.UNDE.01376",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"3be83d7e-67e3-4a26-8b4e-3c77b72b6205","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",11.9,226.8,,"NEON.PLA.D05.UNDE.02539",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"732b74f2-b635-4fdd-8820-6f00b2ce7eec","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.01381",,,,,"NEON.DOC.000987vE",,"2PLANT","Unknown plant",,,"kingdom",,,,,"Dead",,,
"afe52e16-4fb8-45d9-92fa-7fbc8aa2556b","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.01387",,,,,"NEON.DOC.000987vE",,"ABBA","Abies balsamea (L.) Mill.","Abies","Pinaceae","species",,,,,,,,
"744124c6-8919-4b89-9c58-ff5b07a1b154","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.02509",,,,,"NEON.DOC.000987vE",,"ABBA","Abies balsamea (L.) Mill.","Abies","Pinaceae","species",,,,,,,,
"aca294c7-1160-47f8-bfe8-87465dccef51","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","41",11.6,306.6,,"NEON.PLA.D05.UNDE.01394",,,,,"NEON.DOC.000987vE",,"2PLANT","Unknown plant",,,"kingdom",,,,,"DEAD",,,
"6297b52f-a5ca-4a53-86bf-dd8a10b5c38f","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.01007",,,,,"NEON.DOC.000987vE",,"PIGL","Picea glauca (Moench) Voss","Picea","Pinaceae","species",,,,,,,,
"fbec01b0-89b8-410d-b65b-0857936169b7","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",4.4,177.7,,"NEON.PLA.D05.UNDE.02540",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"fced0c36-1b24-467c-9e93-bb8d2646613a","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",3.5,264.2,,"NEON.PLA.D05.UNDE.02511",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"9eba3d9e-1ebc-4e38-8240-ba774c3e3b2d","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.01357",,,,,"NEON.DOC.000987vE",,"2PLANT","Unknown plant",,,"kingdom",,,,,"DEAD",,,
"c90838a5-38c2-45a1-9f1e-5a02ad9368a5","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","41",4.0,257.6,,"NEON.PLA.D05.UNDE.01365",,,,,"NEON.DOC.000987vE",,"2PLANT","Unknown plant",,,"kingdom",,,,,"dead",,,
"ca1f1682-fbdd-4269-aef6-4efd4009cbeb","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","41",8.1,189.0,,"NEON.PLA.D05.UNDE.01373",,,,,"NEON.DOC.000987vE",,"ABBA","Abies balsamea (L.) Mill.","Abies","Pinaceae","species",,,,,,,,
"0b7d1d40-93ca-4eb7-b0ed-90883bb89fa2","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","33",7.8,348.4,,"NEON.PLA.D05.UNDE.02523",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"3d298606-2964-4068-9098-eef5bbff2a63","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",9.5,260.7,,"NEON.PLA.D05.UNDE.02515",,,,,"NEON.DOC.000987vE",,"BEAL2","Betula alleghaniensis Britton","Betula","Betulaceae","species",,,,,,,,
"49108e70-c41e-427e-8591-59314fd2934b","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",9.5,195.2,,"NEON.PLA.D05.UNDE.02534",,,,,"NEON.DOC.000987vE",,"THOC2","Thuja occidentalis L.","Thuja","Cupressaceae","species",,,,,,,,
"bd27e01b-25bd-47f2-b413-ceab05e529cc","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020",,,,,"NEON.PLA.D05.UNDE.02508",,,,,"NEON.DOC.000987vE",,"FRNI","Fraxinus nigra Marshall","Fraxinus","Oleaceae","species",,,,,,,,
"6d758802-6948-4831-998a-e0d13b30f9e9","UNDE_020.basePlot.vst","2014-08-04","vst_UNDE_2014","D05","UNDE","UNDE_020","51",12.0,218.4,,"NEON.PLA.D05.UNDE.02516",,,,,"NEON.DOC.000987vE",,"PIGL","Picea glauca (Moench) Voss","Picea","Pinaceae","species",,,,"cf. species",,,,
