uid,namedLocation,date,eventID,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"10f306ec-94fb-4e83-b54c-0b392c807510","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","51",1.9,226.0,,"NEON.PLA.D12.YELL.00023",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"82145c50-fbcc-46be-9164-8cf93cc39bb6","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","49",9.0,173.0,,"NEON.PLA.D12.YELL.00031",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"01586452-6a94-4168-a9e6-dd7096fffe35","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","51",0.3,220.0,,"NEON.PLA.D12.YELL.00015",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"f5a6d007-b38a-40e1-82cb-b7bc78c90ca8","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","49",9.4,170.0,,"NEON.PLA.D12.YELL.00032",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"d999dd01-1cea-44d0-be92-2419c79d8cc1","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","49",1.3,110.0,,"NEON.PLA.D12.YELL.00035",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"04f9d42c-fdc2-48f2-bff1-0db79d4cd38b","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","51",1.6,250.0,,"NEON.PLA.D12.YELL.00020",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"e02eac79-c446-41ea-94fd-30f3bd4f6064","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","51",1.6,236.0,,"NEON.PLA.D12.YELL.00025",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"860893f2-4b69-42ad-9938-47c30af65a9c","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.2,266.7,,"NEON.PLA.D12.YELL.00036",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"b75ef1e4-8745-458a-870e-df51b9f185e2","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",4.0,198.7,,"NEON.PLA.D12.YELL.00048",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"eb7e212f-41f0-44ea-96fa-d7af33b2d7d0","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.6,264.4,,"NEON.PLA.D12.YELL.00039",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"7b991986-5a8b-4016-b6cb-222a41d6461d","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",4.2,262.2,,"NEON.PLA.D12.YELL.00040",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"2b2439d4-5d75-4b68-a6a9-b8520324d63d","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.4,250.0,,"NEON.PLA.D12.YELL.00044",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"0bb8a639-82c8-4267-9311-34bb1fec11b5","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",7.6,47.8,,"NEON.PLA.D12.YELL.00059",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","bfischer@battelleecology.org",
"8a549f9b-9b4a-4e02-92ec-14bff9d77c03","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.6,242.6,,"NEON.PLA.D12.YELL.00045",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","abingenheimer@battelleecology.org",
"f3cf8705-65df-49cc-8b8d-b2d6065253d0","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",11.9,227.0,,"NEON.PLA.D12.YELL.00050",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"7552d3c5-0bf8-4838-b659-7acadb7ce9e5","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",13.1,44.5,,"NEON.PLA.D12.YELL.00067",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","bfischer@battelleecology.org",
"7727f100-4462-49fb-9b91-b3b6a8b2633d","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",9.2,45.0,,"NEON.PLA.D12.YELL.00061",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"83e031b4-08ad-419c-af54-7d971756b72c","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","33",6.3,313.6,,"NEON.PLA.D12.YELL.00069",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","bfischer@battelleecology.org",
"0998cc7c-8a76-494c-a275-9cfe4f396719","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",4.1,241.5,,"NEON.PLA.D12.YELL.00046",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","abingenheimer@battelleecology.org",
"a6d14801-a3fe-49ab-90a4-9bab7c1cf833","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","49",10.9,157.9,,"NEON.PLA.D12.YELL.00051",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"5021c77e-e5c9-4685-83eb-98c34968824b","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.7,221.1,,"NEON.PLA.D12.YELL.00047",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"35e32fed-d205-45fb-bd5a-310c0d152fa7","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",9.7,38.2,,"NEON.PLA.D12.YELL.00063",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"33f3a6bc-a958-4ee9-920b-b16a1229ad6d","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.4,254.1,,"NEON.PLA.D12.YELL.00043",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"a86f726b-2b1d-4c89-a8c9-f21fb2beb683","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",11.8,46.8,,"NEON.PLA.D12.YELL.00065",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"586ae08a-3576-4578-9e9c-6f3ccf4f9f64","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",4.5,218.1,,"NEON.PLA.D12.YELL.00049",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","dweller@Battelleecology.org",
"85b23a3b-020b-4634-8876-fba192b286d7","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",4.5,251.1,,"NEON.PLA.D12.YELL.00041",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","abingenheimer@battelleecology.org",
"58e121b8-054c-462d-be83-4f9a0424bc79","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","33",5.5,314.8,,"NEON.PLA.D12.YELL.00070",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"f3780880-4edd-46b1-a0a8-155dd547980f","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.7,256.5,,"NEON.PLA.D12.YELL.00042",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","abingenheimer@battelleecology.org",
"1515a72d-9818-4862-b002-71064cbbc314","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",8.5,41.0,,"NEON.PLA.D12.YELL.00060",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"3bfdb1fa-5733-4cf8-b108-c95d8b292598","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",12.6,47.2,,"NEON.PLA.D12.YELL.00068",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"d26fef06-de8b-41a2-9c08-fe28da591304","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",10.4,55.3,,"NEON.PLA.D12.YELL.00062",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"e932f812-b49d-4237-a3e0-465923c0dc8c","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","33",4.8,348.1,,"NEON.PLA.D12.YELL.00072",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","bfischer@battelleecology.org",
"fe33f638-a09f-4a26-8c6d-f932e88bd3c0","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.7,269.0,,"NEON.PLA.D12.YELL.00038",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","abingenheimer@battelleecology.org",
"4bbd02da-bd57-46b3-b56f-6ef95459dda4","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","51",3.8,268.8,,"NEON.PLA.D12.YELL.00037",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,"Possibly part of 38","dweller@Battelleecology.org","dweller@Battelleecology.org",
"f2b23a48-fb24-48d1-abf8-b5699174b505","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","33",8.0,329.0,,"NEON.PLA.D12.YELL.00073",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","bfischer@battelleecology.org",
"05d37391-0c9e-4900-bb7d-48f8c39f24e8","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",10.2,31.7,,"NEON.PLA.D12.YELL.00064",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"d9a4127d-f93c-4ffa-8d88-6acc7d95dabc","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","31",12.6,43.4,,"NEON.PLA.D12.YELL.00066",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"356a872d-075a-4d78-9936-40baef884547","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","33",6.5,342.8,,"NEON.PLA.D12.YELL.00074",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","bfischer@battelleecology.org",
"b1f39ac2-e7f6-4fb0-bc7f-af3164ec775d","YELL_016.basePlot.vst","2018-05-16","vst_YELL_2018","D12","YELL","YELL_016","33",6.3,320.6,,"NEON.PLA.D12.YELL.00071",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"abingenheimer@battelleecology.org","bfischer@battelleecology.org",
"af0ba13e-b317-4d5b-8705-3c52c10fc5af","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",1.4,205.6,,"NEON.PLA.D12.YELL.00089",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","jborra@battelleecology.org",
"29d4fe58-7eab-46b0-8067-cb52a5731a98","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",12.5,221.7,,"NEON.PLA.D12.YELL.00093",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"jborra@battelleecology.org","bfischer@battelleecology.org",
"c5061c0d-97f7-4ab0-b20c-626abe3d498a","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","49",1.8,173.2,,"NEON.PLA.D12.YELL.00052",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"e0aabb33-c94a-45bb-b77f-65d05ccfef9c","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","49",9.8,171.9,,"NEON.PLA.D12.YELL.00079",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"8b30a345-c7af-48ef-b2f6-8964604faad3","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","31",10.7,3.0,,"NEON.PLA.D12.YELL.00083",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"e79c7590-d904-444a-8a86-cc9226d946b4","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",12.7,229.1,,"NEON.PLA.D12.YELL.00102",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"jborra@battelleecology.org","bfischer@battelleecology.org",
"5b65e743-9530-49eb-9165-9bfc2d892f0b","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",12.6,228.1,,"NEON.PLA.D12.YELL.00103",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"jborra@battelleecology.org","bfischer@battelleecology.org",
"957d82e4-edec-4d4b-845a-5b82816a6876","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","31",13.5,38.2,,"NEON.PLA.D12.YELL.00078",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"561cddae-3067-4c3c-bbeb-90aa8425d59c","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","31",12.3,41.8,,"NEON.PLA.D12.YELL.00076",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"f171d7d9-bf25-413d-9366-ed604e4ec7d3","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",1.7,187.0,,"NEON.PLA.D12.YELL.00092",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"3fbc3de9-aa61-46ae-a8d9-3ad6163c2544","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","49",10.2,173.6,,"NEON.PLA.D12.YELL.00081",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"e9882d1f-b997-48b1-b19c-ddc3aa7a546e","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","49",10.0,170.7,,"NEON.PLA.D12.YELL.00080",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"fd0a915c-f772-4464-b59f-64748a3d6855","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",13.3,225.4,,"NEON.PLA.D12.YELL.00096",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"jborra@battelleecology.org","bfischer@battelleecology.org",
"0ed4e833-31ed-4b2c-82d4-059ff90cfca4","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","49",0.9,117.5,,"NEON.PLA.D12.YELL.00086",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"262379c5-2680-4fab-9d9f-eaad1682b344","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",1.7,200.4,,"NEON.PLA.D12.YELL.00090",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"bfischer@battelleecology.org","abingenheimer@battelleecology.org",
"42b30a04-9cdc-4775-a070-0acef3fd2862","YELL_013.basePlot.vst","2018-05-17","vst_YELL_2018","D12","YELL","YELL_013","51",12.3,229.0,,"NEON.PLA.D12.YELL.00101",,,,,"NEON.DOC.000987vG",,"ARTR2","Artemisia tridentata Nutt.","Artemisia","Asteraceae","species",,,,,,"jborra@battelleecology.org","bfischer@battelleecology.org",
